PROP_TYPE|LIST_NO|LIST_AGENT|LIST_OFFICE|STATUS|LIST_PRICE|STREET_NO|STREET_NAME|UNIT_NO|TOWN_NUM|AREA|ZIP_CODE|LENDER_OWNED|REMARKS|PHOTO_COUNT|PHOTO_DATE|PHOTO_MASK|LISTING_ALERT|NEIGHBORHOOD|COUNTY|STATE|LD_TYPE|LOT_SIZE|ACRE|ROAD_TYPE|LAND_DESC|ZONE_USAGE|WATERFRONT_FLAG|WATERFRONT|WATERVIEW_FLAG|WATERVIEW_FEATURES|ADULT_COMMUNITY|ELECTRIC_FEATURE|SHORT_SALE_LENDER_APP_REQD
"LD"|73371988|"K8000164"|"K01227"|"ACT"|289900|"0"|"Carter Pond Rd"||471||"01366"|"N"|"Owners may provide favorable financing on A rare & truly ONE OF A KIND lot in a ONE OF A KIND location in the historic and highly sought after Petersham MA.This property is located across the road from private Carter Pond with water views. Lot has 984 feet of frontage along Carter Pond Road. The property has mature hardwoods, white pine & hemlock and has been tastefully maintained for access to multiple building sites on lot. Beautiful stone walls throughout and along frontage. Surrounded by conserved land including Carter Pond Inc, the Division of Fisheries and Wildlife and private land protected by permanent conservation restrictions. Carter Pond started out in the 1920’s as a fishing club and today the heirs of the original founders maintain the property as private open space. If your seeking privacy, piece and quite you can't get any better. Swift River & fishing. Endless hiking, walking and mountain biking trails right out your door. HIGH SPEED INTERNET available for home offices"|30|5/8/2025 3:23:00 PM|0|"N"||"Worcester"|"MA"|"A"|413820|9.5|"A,D,E"|"E,F,I,Q,R,U,X,O"|"A,E"|"N"||"Y"|"K"||"B"|"N"
"LD"|73371995|"BB903278"|"BB4624"|"ACT"|650000|"441"|"Wareham Street"||180||"02346"|"U"|"Frontage on a portion of Route 28 at off ramp and behind 437 Wareham Street.  Four (4) parcel lot.  The first parcel (Lot 5473 on Assessors Map 80) containing 10 acres is under General Use.  The second two parcels are 25 acres (Lot 5559 on Assessors Map 80) and 11.9 acres (Lot 6373 on Assessors Map 80) are referred to as Residential Undevelopable.  All parcels are to be sold together.  Insufficient frontage can be corrected with additional purchase.  Great for private farm with reservoirs once used for cranberries.  Abutting Rocky Meadow Wildlife Preservation. Additional house and land is available with 15+ acres for subdivision and one acre additional use (call for details)."|10|5/8/2025 3:29:00 PM|0|"N"||"Plymouth"|"MA"|"F"|2042851|46.9|"A"|"I"|"G"|"N"||"N"|||"B"|"N"
"LD"|73372119|"M9500565"|"AN5402"|"ACT"|38500|"Lot 4"|"Reed Street"||426||"01083"|"N"|"If you are ready to build your dream home this 1.33-acre lot with a beautiful country location is waiting for you. Access to public water, percolation test in hand. All you need to do is bring your ideas to life. Builders, take note—there are four lots available if you are looking to build multiple properties. Lot 3 Reed Street-1.43 Acres $38,500, Lot 7 Reed Street-7.33 Acres $38,500, lot 6 Reed Street $35,000. The buyer is responsible for conducting their own due diligence with the town building departments."|18|5/8/2025 6:36:00 PM|0|"N"||"Worcester"|"MA"|"A"|57934|1.33|"A,C,E"|"I,O"|"A"|"N"|||||"B"|"N"
"LD"|73372121|"M9500565"|"AN5402"|"ACT"|38500|"Lot 3"|"Reed Street"||426||"01083"|"N"|"Are you feeling the frustration of not being able to find your dream home? New Construction is a great option. This affordable 1.43-acre building lot is waiting for you. Bring your ideas and plans and start the process towards home ownership. Town water available, percolation test in hand. Builders, take note—there are four lots available if you are looking to build multiple properties. Lot 7 Reed Street-7.33 Acres $55,500, Lot 3 Reed Street-1.43 Acres $38,500, lot 6 Reed Street $35,000. The buyer is responsible for conducting their own due diligence with the town building departments."|18|5/8/2025 6:36:00 PM|0|"N"||"Worcester"|"MA"|"A"|62290|1.43|"A,C,E"|"I,O"|"A"|"N"|||||"B"|"N"
"LD"|73372122|"M9500565"|"AN5402"|"ACT"|35000|"Lot 6"|"Reed Street"||426||"01083"|"N"|"A great opportunity to build your dream home on an affordable 1.06-acre lot that is located in a desirable area of established homes. Quiet country setting with public water readily available, there is no need to drill a well. Percolation test in hand. Builders, take note—there are four lots available if you are looking to build multiple properties. Lot 7 Reed Street-7.33 Acres $55,500, Lot 4 Reed Street-1.33 Acres $38,500, lot 6 Reed Street $35,000. The buyer is responsible for conducting their own due diligence with the town building departments."|18|5/8/2025 6:38:00 PM|0|"N"||"Worcester"|"MA"|"A"|46173|1.06|"A,C"|"I"|"A"|"N"|||||"B"|"N"
"LD"|73372124|"M9500565"|"AN5402"|"ACT"|55000|"Lot 7"|"Reed Street"||426||"01083"|"N"|"Experience the charm of country living at its finest! This stunning 7.33-acre lot is nestled in a well-established neighborhood, offering an exceptional opportunity build your dream home. With public water readily available, there is no need to drill a well. Builders, take note—there are four lots available if you are looking to build multiple properties. Lot 3 Reed Street-1.43 Acres $38,500, Lot 4 Reed Street-1.33 Acres $38,500, lot 6 Reed Street $35,000. The buyer is responsible for conducting their own due diligence with the town building departments."|18|5/8/2025 6:41:00 PM|0|"N"||"Worcester"|"MA"|"A"|319294|7.33|"A,C,E"|"I"|"A"|"N"|||||"B"|"N"
"LD"|73372358|"K9502039"|"AN3772"|"ACT"|215000|"0"|"PERRIN AVE"||70|"31D"|"02771"|"N"|"OPPORTUNITY TO OWN A 14 ACRE PARCEL WITH 2 ACRES ARE BUILDABLE IN AN INDUSTRIAL ZONE. BUYERS AND THEIR AGENTS TO DO THEIR DUE DILIGENCE. PLEASE REVIEW ATTACHMENTS."|1|5/9/2025 11:32:00 AM|0|"N"||"Bristol"|"MA"|"C"|627700|14.41|"A,C"|"G,I,V"|"J"|"N"||"N"||"N"|"B"|"N"
"LD"|73372359|"H8000368"|"AN7077"|"ACT"|69000|"0"|"West Branch Road"||514||"01346"|"N"|"Seize the opportunity to own your tranquil retreat in beautiful Heath,  just a mile from the Colrain town line. This 5 acre parcel offers the perfect blend of open and wooded land.  The property features a lovely, spacious, cleared area ideal for building a home towards the front while the back is  wooded with stunning rock outcroppings and stone walls.  With over 500 feet of road frontage, this property offers easy access from the paved town road.  The location is perfect if you are seeking peace and quiet in a rural setting. So many possibilities:  build your dream home, start a hobby farm, grow your own food or spend the weekends camping on your own private retreat. A wonderful place to enjoy the simple beauty that Heath offers."|5|5/9/2025 11:34:00 AM|0|"N"||"Franklin"|"MA"|"A"|217800|5|"A,C,E"|"D,H,I,Q"|"A"|"N"|||||"B"|"N"
"LD"|73372400|"TM305063"|"AN8443"|"ACT"|999900|"83B"|"Central St"||437||"01529"|"N"|"Prime Development Opportunity! Attention builders, developers, and savvy investors—don’t miss your chance to own this exceptional piece of land zoned commercial & village residential with massive potential! Feasibility Plans are in hand to build 16 townhouse style condos (Potentially more with 40B affordable housing requirements). This community is highly motivated to add additional housing units, this can be your opportunity to build them and collect the profit.  Create a vibrant community! Close proximity to highway access streamlining commutes to Boston, Hartford, Providence, and Worcester make this an ideal spot for your next project. Opportunities like this are few & far between—act fast and build something incredible!  Not looking to build condos, bring your own ideas, there are plenty of ways to use these 4+ acres to add housing & commercial opportunities to Millville.  Property to be divided into 2 lots prior to recording."|11|5/9/2025 12:35:00 PM|0|"N"||"Worcester"|"MA"|"A"|189921|4.36|"A,C,E"|"D,G,H,I,M,Q"|"A,B,C,G,H"|"N"||"N"|||"A,B"|"N"
"LD"|73372403|"TM305063"|"AN8443"|"ACT"|1999800|"83 A&B"|"Central St"||437||"01529"|"N"|"Attention investors, developers, and visionaries; this is the opportunity you’ve been waiting for! Perfectly situated in a high-visibility, commuter-friendly location, this parcel offers versatile zoning that opens the door to a wide range of possibilities, from multi-family housing and condominium complexes to a mixed-use development. Feasibility plans featuring multiple configurations for residential and mixed use layouts from a 30 unit apartment building to 20+ townhouses to a commercial rental w/16+ condos. Whether you're envisioning luxury townhome condos, a bustling mixed use property, or income-generating multi-units, the groundwork is already in place. There is an existing single-family home w/ accessory apartment on the property can be removed or repurposed. This property provides easy access to Hartford, Boston, Providence, and Worcester, making it an ideal spot for commuters and a highly marketable location for future tenants or buyers. 3 Phase electricity available @ street"|42|6/10/2025 2:09:00 PM|0|"N"||"Worcester"|"MA"|"F"|229996|5.28|"A,C,E"|"D,G,H,I,K,N,Q,U"|"A,B,C,G,H"|"N"||"N"||"N"|"A,B"|"N"
"LD"|73372405|"CN231457"|"AN2885"|"ACT"|495000|"47"|"Taber Ave"||185||"02302"|"N"|"Attention investors, builders, and savvy homebuyers! Opportunity is knocking in Brockton’s sought-after West Side! The lot at 47 Taber Ave has been completely cleared and leveled, ready for construction — no demo delays, no guesswork. What’s even better? The seller is including full approval documents AND plans to construct a brand-new two-family home.  All the legwork has been done — zoning board approvals are in place and ready for your next move. The plans allow for 3 beds and 1 bath in the first unit and 4 beds and 1 bath across two floors in the second unit. The whole house consists of 3500 +/- sq /ft of living space. Whether you're looking to build for resale, rental income, or multigenerational living, this is your chance to bring your vision to life in a well-established neighborhood close to schools, shopping, public transportation, and major commuter routes."|5|5/18/2025 11:23:00 AM|0|"N"||"Plymouth"|"MA"|"A"|7840|0.18|"A"|"D"|"B"|"N"|||||"B"|"N"
"LD"|73372426|"C8001295"|"BB5517"|"ACT"|685000|"716"|"Hardwick Rd"||417||"01531"|"N"|"200 acres of farmland and forest on Hardwick and Thompson Road in New Braintree MA.  60 acres in fields and the balance in forest and wetlands.  The property abuts hundreds of acres of conserved land held by the Mass Division of Fish and Wildlife and private lands with Agricultural Preservation Restrictions (APR).  Recent timber appraisal identifies a value of $135,000.  A portion of the fields are currently leased to an organic farmer through 2025.  Seller is willing to lease 12 acres or so of additional farm land located around their home on its 15.5 acre lot.  Seller is willing to offer a Right of First Refusal on the main house, barn and its 15.5 acres to the successful purchaser when they are ready to sell the main house.  APR program requires buyer to develop a farm plan that they review and approve.  APR program  also has the right to match a prospective buyers offer."|13|5/9/2025 1:15:00 PM|0|"N"||"Worcester"|"MA"|"B"|8712000|200|"A,C,E"|"B,D,G,I,K,R,X"|"E"|"Y"|"E,P,W"|"N"||"N"|"B"|"N"
"LD"|73372465|"K8000164"|"K01227"|"ACT"|70000|"P3"|"Thresher Rd"||416||"01037"|"N"|"Amazing opportunity to live in the country in the historic town of Hardwick Massachusetts. Beautiful lot surrounded by farmlands. 7.14 acre parcel to be separated from larger 53 acre parcel. Parcel has been logged and ready for your new dream home away from all the stresses of the city. Hardwick is home to the historic Hardwick Fair and a quant, classic New England town common with a coffee shop and post office. Take a trip to the beautiful Hardwick Winery or take advantage of hiking trails right out your front door. Hundreds of acres of protected land in the area. Hardwick Farmers Co-op in town if you decide you want to try farming or animals. Within half hour to the MA Pike and shopping with larger stores in Ware. Part of the Quabbin District School System with a great elementary school in town and middle and high school in Barre. Take a ride by and a walk around. It's an easy lot and an easy town to fall in love with."|1|5/9/2025 2:20:00 PM|0|"N"||"Worcester"|"MA"|"A"|311018|7.14|"A,C,E"|"D,G,Q"|"A,E"|"N"|||||"E"|"N"
"LD"|73372478|"K8000863"|"AN8545"|"ACT"|799900|"26"|"High Street"||409||"01545"|"N"|"Outstanding opportunity to build your dream home in one of Shrewsbury's most sought-after neighborhoods, near the coveted Spring Street School! This rare property offers two potential lots, ideal for custom new construction with a great builder package available. Existing home on site provides flexibility to renovate, rent, or remove. Consider the benefits of possible ADU development perfect for multi-generational living or extra rental income. With strong neighborhood appeal and proximity to top-rated schools, this land is a premium investment in location and future value."|19|5/9/2025 2:43:00 PM|0|"N"||"Worcester"|"MA"|"A"|57065|1.31|"A"|"D"|"B"|"N"||"N"|||"B"|"N"
"LD"|73372529|"BB805569"|"AN6231"|"ACT"|1765000|"37"|"School St"||57||"02493"|"N"|"OPPORTUNITY TO RENOVATE/EXPAND EXISTING HOME or BUILD YOUR DREAM HOUSE IN TOP SOUTH SIDE WESTON LOCATION. Beautiful, mature, 2.19 acre lot with existing 4 bedroom home a premier location with sidewalks to Weston’s top schools, award winning library, vibrant town center, newly renovated Memorial Pool and Land’s Sake Farm. Only 15 miles to Boston and close to all major routes (2.5 miles to entrance ramp to Mass Pike & I-95/128) and commuter transit, (less than 1.5 miles to Kendall Green Station Purple Line). Home is occupied. Please do not walk the land without an appointment."|3|5/9/2025 4:06:00 PM|0|"N"||"Middlesex"|"MA"|"A"|95284|2.19|"A,E,I"|"I,X"|"A"|"N"|||||"A"|"N"
"LD"|73372548|"H4385760"|"AN4357"|"ACT"|500000|"0"|"Williamsville Road"||470||"01331"|"N"|"GOURGEOUS VIEWS ON THIS NEARLY 72 ACRE SITE WITH +/- 665 FEET OF ROAD FRONTAGE. Whites Hill Estate has a Preliminary Engineering Plan for 329 Unit 40B Units.... 293 Townhouse and 96 Garden Style. According to the Seller, the site has extensive amounts of Gravel, Blasting Stone, Sand, Loam & Timber.  Very Limited Wetlands (marked).  Rural setting, yet only a few miles from Route 2.  Must see views of Mt. Wachusett from the Summit...A builder's dream.   Buyer responsible for all testing and plans."|11|5/9/2025 5:41:00 PM|0|"N"||"Worcester"|"MA"|"A"|3258138|74.8|"A,C,E"|"D,E,I,P"|"A,C"|"N"||"N"|||"B"|"N"
"LD"|73372711|"FR000685"|"AN1895"|"ACT"|329000|"450"|"Bridge St"||155||"02719"|"N"|"Nearly 3 acre ""Residential Developable Land"" per Town of Fairhaven assessor's office.  This lot nearly all cleared and would make a wonderful property in which to build your dream house."|1|7/21/2025 9:45:00 PM|0|"N"||"Bristol"|"MA"|"A"|128323|2.95|"A,C"|"D,Q"|"A,D"|"N"||"N"||"N"|"B"|"N"
"LD"|73372714|"BB902576"|"BB4160"|"ACT"|820000|"217"|"Mill Street"||190||"02368"|"N"|"This property has many possible options for a prospective buyer, investor or builder. Such possible options include building single family homes, renovating and/or adding to the existing single family, adding other use structures such as multi-car garages or storage structures. Surveying, engineering, perk and permits, plans required. There is 79.5 feet of fromage on Mill Street Lot backs up to residential neighborhood of single-family homes. The dwelling on the property is a cape built in 1950 with 3 bedrooms, 2 baths needing repair and updates. Could be torn down or rehab. One previous plan needed small rear easement for approval with 4 buildable lots. See the sample plan. Offers encouraged!"|19|5/10/2025 4:24:00 PM|0|"N"||"Norfolk"|"MA"|"A"|77499|1.78||"F,I"|"A"|"N"||"N"|||"A"|"N"
"LD"|73372735|"A9500579"|"AN6232"|"ACT"|1200000|"1029"|"Old Sandwich Rd"||213||"02360"|"N"|"Pondfront retreat setting estate totaling 10.45 acres of land consisting of 3.15 acre kettle pond - Cotton Pond is approx 20 +/ - feet deep with 7.3 acres surrounding.  Bordered by protective conservation (WildlandsTrust) & Town of Plymouth land. Frontage on Historic Old Sandwich Rd & Ship Pond Rd. Property has been approved & registered for 3 total Pondfront lots. Seasonal dock & floating dock included. One lot consists of the 944 sq ft year round rustic vibe ranch w/ panoramic views, spacious living room w/ wood stove, 2 bedrooms w/ closets, small study, den, laundry area w/ pantry & built- ins, full bath, open galley kitchen, 3 season porch w/ walls of glass to maximize the views. 2 storage sheds w/ electricity.  Updates include - electrical 2021, gas stove, whole house propane generator, 2 mini split HVAC, hot water tanks, roof 2018. Rare property with various uses, serene estate, family compound w/ 3 houses, investment.  Nature lovers paradise, kayak, fish from your private beach."|42|5/10/2025 6:26:00 PM|0|"N"||"Plymouth"|"MA"|"A"|459085|10.54|"D"|"D,I,X,O"|"A"|"Y"|"E,I,L,R"|"Y"|"K,L"|"N"|"A"|"N"
