PROP_TYPE|LIST_NO|LIST_AGENT|LIST_OFFICE|STATUS|LIST_PRICE|STREET_NO|STREET_NAME|UNIT_NO|TOWN_NUM|AREA|ZIP_CODE|LENDER_OWNED|REMARKS|PHOTO_COUNT|PHOTO_DATE|PHOTO_MASK|LISTING_ALERT|SALE_AGENT|SALE_OFFICE|SALE_PRICE|SETTLED_DATE|NEIGHBORHOOD|COUNTY|STATE|LD_TYPE|LOT_SIZE|ACRE|ROAD_TYPE|LAND_DESC|ZONE_USAGE|WATERFRONT_FLAG|WATERFRONT|WATERVIEW_FLAG|WATERVIEW_FEATURES|ADULT_COMMUNITY|ELECTRIC_FEATURE|SHORT_SALE_LENDER_APP_REQD
"LD"|73281925|"A8000796"|"A95226"|"SLD"|210000|"Lot 1"|"Range Avenue"||173||"02780"|"N"|"Beautiful, Wooded, Retreat Lot on Range Avenue; Trees are cut; Passing perc test in hand; Septic design to be included just provide the footprint for your home; Wetlands at back of property; Public water, private sewer and electric at the street."|2|8/26/2024 4:48:00 PM|0|"N"|"CN201199"|"AN6243"|210000|10/24/2024||"Bristol"|"MA"|"A"|270376|6.21|"A,C,E"|"G,I,O"|"A"|"N"||"N"||"N"|"B"|"N"
"LD"|73281937|"K9502008"|"AC0048"|"SLD"|149900|"0"|"Marmion Ave"||401||"01606"|"N"|"Building Lot in the Burncoat area. Please verify what you want to do prior to making an offer. Looking for 30 day close. Seller will have stamped survey approval by closing. All info leads to at least 2 units could be built, but buyer to verify."|5|8/26/2024 5:31:00 PM|0|"N"|"TM333923"|"AN8160"|125000|10/24/2024||"Worcester"|"MA"|"A"|14203|0.33|"B"|"H"|"D"|"N"|||||"C"|"N"
"LD"|73281979|"A8000795"|"A95226"|"SLD"|49000|"0"|"Rocky Woods Street"||173||"02780"|"N"|"Approximately 10.9 Acre non-buildable lot located on an unimproved way of Rocky Wood Street with 634 feet of frontage; Lot has a combination of uplands and wetlands; Buyer to do their own due diligence."|2|8/26/2024 9:00:00 PM|0|"N"|"A8000795"|"A95226"|40000|10/8/2024||"Bristol"|"MA"|"D"|478475|10.98||"E,F,G,H,I,K"|"A"|"N"||"N"||"N"|"E"|"N"
"LD"|73282053|"CN213598"|"BB5522"|"SLD"|160000|"27"|"Millet"||1|"002"|"02124"|"N"|"Electricity, gas, water and sewer are available in all surrounding properties.  The land is relatively flat with young tree weeds that need to be felled.  27 Millet was sold through the Yard Sale program meaning an abutter was able to purchase the property.  Per a meeting with the city, the city representative believes the adjacent property has been granted relief as a 3 family was built on it before 27 Millet was purchased.The abutters have to agree to the development, Buyer agents to be paid by the buyer.   Developer must present plans, Plans need to be approved by the ISD, Then it all goes to the zoning board for relief as the lot size is smaller than zoned.  To get the Mayor’s office’s support 1/3 of the unit's list price needs to meet the 80% of the AMI test when being sold.  There are no curb cuts however there is still plenty of on street parking available.  Seeking a Developer with plans that needs a lot to build 3-F."|8|8/27/2024 10:30:00 AM|0|"N"|"CN213598"|"BB5522"|120000|10/22/2024||"Suffolk"|"MA"|"A"|3573|0.08|"A"|"D"|"B"|"N"||||"N"|"F"|"N"
"LD"|73282059|"BB803611"|"BB1510"|"SLD"|364900|"225"|"Manchaug Road"||434||"01590"|"N"|"Location, Location, Location!  You can not ask for more than this.....privacy, pond views, 6+ acres, neighborhood, golf courses and easy commute.  Build your forever home nestled among beautiful Estate homes with views of Manchaug Pond.  Manchaug Pond is a 380 acre Great Pond where you can Swim, Fish, Kayak, Canoe, Electric Motor Boat, Power Boat, Jet-Ski.  Public Boat Ramp access is close by.  The well is in and lot has been mostly cleared.  Shared driveway gets you to the back of the subdivision where you can build your dream home.  Ready for underground utilities, electric, cable and Fios prepped to the top of the driveway.  If you want to tear yourself away from the views and the water the property is in an easy commute location near RT 146 and RT 395 and a short distance to RT 90, RT 20 and RT 290.  Do Not walk the property without an appointment."|13|8/27/2024 11:10:00 AM|0|"N"|"CN248346"|"AN6242"|364900|11/1/2024||"Worcester"|"MA"|"A"|268615|6.17|"A,C,E"|"F,H,I,Q"|"A"|"N"||"Y"|"K"|"N"|"D"|"N"
"LD"|73282172|"A9501650"|"AN6523"|"SLD"|155000|"0"|"Round Pond Dr"||107||"02540"|"N"|"Welcome to Pinecrest Beach Neighborhood which surrounds beautiful Jenkins Pond. This affordable lot is ready for you to to build your dream home, bring your imagination and start living the life you have been planning for. No engineering or percolation has been done, buyer to do all diligence."|1|8/27/2024 2:22:00 PM|0|"N"|"A9501650"|"AN6523"|155000|11/21/2024||"Barnstable"|"MA"|"A"|7802|0.18|"A"|"I"|"A"|"N"|||||"B"|"N"
"LD"|73282345|"CN238438"|"AN7224"|"SLD"|99900|"Lot P"|"Oasis Drive"||867||"01007"|"N"|"Discover the perfect canvas for your dream home on this .92-acre buildable lot, ideally situated in a highly sought-after cul-de-sac. Boasting million-dollar views, this prime piece of land offers the rare opportunity to create your own masterpiece. House plans are included with the property, giving you a head start on the design process. Whether you choose to bring your own builder or work with the existing builder ready to go, this lot is ready to bring your vision to life. Don’t miss your chance to secure this exceptional property in a prestigious location."|15|8/28/2024 7:19:00 AM|0|"N"|"CN238438"|"AN7224"|85000|10/10/2024||"Hampshire"|"MA"|"A"|40075|0.92|"A"|"H"|"A"|"N"|||||"A"|"N"
"LD"|73282404|"M0000642"|"M95273"|"SLD"|299000|"0"|"Rockrimmon Street"||867||"01007"|"N"|"What can you do with 98,97 acres in a quiet peaceful area away from the hustle and bustle of everyday life? Lush greenery, beautiful forests, fresh air and if you love wildlife you may see some turkeys, deer & maybe even a moose, Enough room for a large homestead so private its almost like living off the grid. There are different  possibilities with this land. This is a huge piece of property, I've been told there is lots of Red Oak on this land and one logging company offered 60K,  what a bonus to get paid and it helps in clearing the land, APO.  There are two seperate areas that a driveway can be put in from Rockrimmom Street,  one driveway entrance would be between mailboxes 396 & 404, where my sign is the second driveway entrance would be acorss the street of 351 Rockrimmon Street.  I will be nailing a sign toa tree at the second enrtrance which is directly across from 351.   This property is listed below the assessed value of 344,400."|4|8/28/2024 10:17:00 AM|0|"N"|"TM326358"|"AN7494"|270000|10/18/2024||"Hampshire"|"MA"|"A"|4311133|98.97|"P"|"E,G,U"|"A"|"N"||"N"|||"B"|"N"
"LD"|73282405|"E0000JAT"|"E21001"|"SLD"|250000|"Lot 2"|"Lyman Road"||530||"01060"|"N"|"Unique Opportunity to Build Your Dream Home in an Established Neighborhood Close to Downtown Northampton. Tucked at the end of Lyman Road, offering a remarkable chance to secure your ideal home site in a most desirable areas. 2 separate lots are available, allowing the flexibility to purchase one or both to create the perfect living space for you and your family. Situated just minutes from the vibrant heart of downtown Northampton & next to conservation land this property offers the best of both worlds. Stroll to an array of restaurants, music venues, the train station & Smith College campus or take a hike and do some bird watching.  The lots each providing ample room to build your dream home with potential for an extended family compound. This property also boasts excellent sustainability features. The sunny exposure lends itself perfectly to the integration of solar power. Harness renewable energy & reduce your carbon footprint.  Town water,sewer& electric available at the street."|6|8/28/2024 10:32:00 AM|0|"N"|"CN201248"|"M95332"|250000|11/4/2024||"Hampshire"|"MA"|"A"|10581|0.24|"A,E"|"B,O"|"A,D"|"N"||"N"|||"B"|"N"
"LD"|73282607|"CN208145"|"AN1090"|"SLD"|49987|"0"|"Almira Rd"||839|"844"|"01119"|"N"|"Investors and builders take notice! Cleared flat level lot in dead end street location. Area is mainly single family homes with a few duplexes. Hurry before it's gone."|2|8/28/2024 3:56:00 PM|0|"N"|"CT001793"|"AN3366"|51000|10/4/2024||"Hampden"|"MA"|"A"|5000|0.11|"A,C,E"|"Q"|"A"|"N"|||||"B"|"N"
"LD"|73282819|"K9500611"|"K95257"|"SLD"|89900|"0"|"Oakland Dr"||422||"01515"|"N"|"Lovely one acre parcel tucked away in a convenient location . Property offers you a chance to build your dream home ! Town water connection available at street. This is one that is worth your look. One like this is hard to find and it wont last long. Close to Rte 9-67-and 49 for easy access from any direction."|3|8/29/2024 10:37:00 AM|0|"N"|"CN216125"|"K95257"|87000|10/25/2024||"Worcester"|"MA"|"A"|43560|1||"D,I"|"A"|"N"||"N"|||"B"|"N"
"LD"|73282882|"BB902146"|"BB9016"|"SLD"|1499000|"125"|"Allen Avenue"||39|"WAB"|"02468"|"N"|"To Settle Estate. Great Location! Selling as Land Only. DO NOT ENTER THE HOUSE. House on the property has been condemned by the Fire Marshal. It will be the responsibility of the Buyer to demolish and remove house. Buyers to do their own due diligence. All Offers, if any, are due by Tuesday September 3, 2024 by 2:00 p.m."|8|8/29/2024 1:15:00 PM|0|"N"|"BB805472"|"AN2492"|1725000|10/30/2024||"Middlesex"|"MA"|"A"|15014|0.34|"A"|"D"|"D"|"N"||||"N"|"A"|"N"
"LD"|73282924|"CN225945"|"AN5635"|"SLD"|150000|"1"|"Misty Meadow Ln"||429||"01571"|"N"|"BUILDERS, DEVELOPERS AND INVESTORS TAKE NOTICE! Prime opportunity in Dudley! Minutes from Highway yet country living *Zoned R-87 *Don't miss out on this investment in a rapidly growing area!"|1|8/29/2024 3:25:00 PM|0|"N"|"CT008248"|"AN1210"|80000|12/5/2024||"Worcester"|"MA"|"A"|158558|3.64|"E"|"U"|"A"|"N"|||||"C,F"|"N"
"LD"|73282927|"CN225945"|"AN5635"|"SLD"|150000|"Lot 7"|"Piasta Rd"||429||"01571"|"N"|"BUILDERS, DEVELOPERS AND INVESTORS TAKE NOTICE! Prime opportunity in Dudley! Minutes from Highway yet country living *Zoned R-87 *Don't miss out on this investment in a rapidly growing area!"|1|8/29/2024 3:26:00 PM|0|"N"|"CT008248"|"AN1210"|80000|12/5/2024||"Worcester"|"MA"|"A"|125017|2.87|"E"|"U"|"A"|"N"||"N"|||"C"|"N"
"LD"|73282930|"CN225945"|"AN5635"|"SLD"|150000|"Lot 8"|"Piasta Rd"||429||"01571"|"N"|"BUILDERS, DEVELOPERS AND INVESTORS TAKE NOTICE! Prime opportunity in Dudley! Minutes from Highway yet country living *Zoned R-87 *Don't miss out on this investment in a rapidly growing area!"|1|8/29/2024 3:29:00 PM|0|"N"|"CT008248"|"AN1210"|80000|12/5/2024||"Worcester"|"MA"|"A"|87120|2||"U"|"A"|"N"||"N"|||"C"|"N"
"LD"|73283064|"C8000053"|"AN6420"|"SLD"|495000|"0"|"Glendale Rd"||361||"01921"|"N"|"Build your dream 9 room home on this fully approved 6.2 Acre private lot with NO BUILDER TIE IN. Approved 4 bed septic design, driveway approval and all related docs attached.  The lots driveway entrance is at the end of MacDonald Drive, a lovely cul de sac."|1|8/29/2024 10:10:00 PM|0|"N"|"TM323928"|"AN4351"|495000|10/18/2024||"Essex"|"MA"|"A"|261796|6.01|"A,C,E,G"|"E,G,I"|"A"|"N"||"N"||"N"|"C"|"N"
"LD"|73283095|"TM356386"|"AN6641"|"SLD"|50000|"12"|"Kenmore St"||401||"01606"|"N"|"Two Parcels Being Sold as One with Minutes to Highway Access, Shopping and Area Amenities - RS7 Zoning potential for single family development"|1|8/30/2024 7:38:00 AM|0|"N"|"CN240711"|"AN8160"|40000|7/14/2025||"Worcester"|"MA"|"A"|22377|0.51|"B,J"|"O"|"A"|"N"||"N"||"N"|"A"|"N"
"LD"|73283164|"TM354918"|"AN7130"|"SLD"|515000|"0"|"John St"||104|"SCH"|"02633"|"N"|"Opportunity knocks! Now is your chance to build your dream home in Chatham! There are very few residential lots left to buy! This  21,305 Sq ft  level lot is located at the end of cul-de-sac in an established highly desirable neighborhood, just .7miles to Ridgevale Beach!  Possible  3 bedroom septic system allowed with an IA design. Buyers and Buyer Brokers to verify Board of Health regulations and due their own due diligence. Conveniently close to Marion's Pie shop and bike trail."|14|8/30/2024 11:04:00 AM|0|"N"|"TM354918"|"AN7130"|525000|10/2/2024||"Barnstable"|"MA"|"A"|21305|0.49|"A,C"|"D,I"|"A"|"N"||"N"||"N"|"B"|"N"
"LD"|73283360|"BB954621"|"AN1149"|"SLD"|225000|"0"|"North Blandford"||574|"26B"|"01253"|"N"|"Beautiful, wooded lot almost 35 acers Great location in the Berkshires Two lots with over 800'ft of frontage with views of pond across the street."|5|8/31/2024 11:43:00 AM|0|"N"|"BB954621"|"AN1149"|170000|12/2/2024||"Berkshire"|"MA"|"A"|1512403|34.72|"C"|"H,I,K,X"|"A"|"N"||"Y"||"N"|"B"|"N"
"LD"|73283452|"CN253924"|"E31301"|"SLD"|55000|"0"|"South St"||520||"01330"|"N"|"Location, location, location! The opportunity to own a beautiful lot in the heart of Ashfield just off Main Street on a peaceful, dead-end, town-maintained, side road doesn't happen often. This lot offers a perfect blend of seclusion and accessibility. Ashfield Lake is within close proximity, providing endless opportunities for outdoor recreation. The property’s location ensures peace and serenity, making it an ideal spot to build your dream home or a tranquil weekend getaway. This lot offers the best of Ashfield living—privacy, proximity, and the charm of a small-town, all while being close enough to Northampton for additional amenities and conveniences."|15|9/3/2024 7:42:00 AM|0|"N"|"CN225595"|"AN8246"|65000|10/8/2024||"Franklin"|"MA"|"A"|191446|4.39|"A,C,D,E,H"|"D,I,K,U"|"A"|"N"||"N"|||"B,C"|"N"
"LD"|73283978|"CN206613"|"NB2539"|"SLD"|6390000|"13-17"|"Allen St"||17|"USQ"|"02143"|"N"|"The Lumina is a fully permitted and approved 40-unit development opportunity located in the heart of Union Square, Somerville, Massachusetts. Full Construction Document Set Available on Crexi. This mid-rise building, encompassing 35,971 gross square feet with 28,949 net rentable square feet, is ready for construction to commence. It boasts a building permit, an open MWRA permit, and an available demolition permit. Approved for four stories, The Lumina is strategically placed adjacent to the new Union Square MBTA stop, meeting the growing demand for premium living spaces in this vibrant area."|2|9/3/2024 10:09:00 AM|0|"N"|"CN218989"|"NB2539"|5600000|11/22/2024||"Middlesex"|"MA"|"A"|11761|0.27|"A"|"D"|"B"|"N"||"N"|||"B"|"N"
"LD"|73284343|"M9501110"|"AN7885"|"SLD"|175000|"91"|"Coes Hill Rd"||863||"01077"|"N"|"Nestled within the picturesque town of Southwick, this 9.88-acre parcel awaits its next steward. Here, nature reigns supreme— with a canvas of towering trees, dappled in sunlight. Whether you dream of building your forever home or simply escaping the hustle and bustle, this wooded haven that was once part of a large family farm offers endless possibilities. Perc Test Approved: The practicalities are in place. A recent perc test has been successfully conducted. You’re one step closer to turning this raw canvas into your sanctuary. Southwick, with its charming New England character, beckons. Known for its friendly community, excellent schools, and proximity to both Springfield and Hartford, this town strikes the balance between rural tranquility and modern convenience. Wander through your own private forest and perhaps even a secret tree swing. Or venture beyond—the Congamond Lakes, hiking and walking trails !"|4|9/3/2024 4:14:00 PM|0|"N"|"CN239501"|"AN7389"|150000|10/11/2024||"Hampden"|"MA"|"A"|430373|9.88|"A,C"|"G,U"|"A"|"N"|||||"B"|"N"
"LD"|73284378|"CN209935"|"AN8579"|"SLD"|335000|"9"|"madison ave"||22||"02150"|"N"|"Extremely Rare Opportunity in Highly Desirable area of Chelsea,Ma. Don't miss this rare chance to acquire a 5436 square-foot piece of land in the sought-after Prattville Woodlawn area of Chelsea,Ma Opportunities like this are few and far between in such a coveted neighborhood. This city has so much to offer including hospitals, dining, transportation and much more. Minutes from Boston,Ma. All offers due September 10, 2024 by 4pm. Please allow 24 hours on offers. Can also be sold all together with mls#73284313 and mls#73284373."|3|9/3/2024 4:50:00 PM|0|"N"|"cn209935"|"an8579"|245000|10/1/2024||"Suffolk"|"MA"|"A"|5436|0.12|"A,C,I"|"D,Q"|"A,B"|"N"||"N"|||"B"|"N"
"LD"|73284598|"G0001171"|"G95022"|"SLD"|364900|"0"|"Old North"||49||"01749"|"N"|"3.69 Acre lot in sought after Hudson MA .  Situated on corner of Blueberry.  Come build your dream home today!!!  It is parcel C and G only not  parcel E."|1|9/4/2024 5:56:00 AM|0|"N"|"TM350904"|"AN0394"|350000|6/6/2025||"Middlesex"|"MA"|"A"|160736|3.69|"A,E"|"I"|"A"|"N"||"N"|||"B"|"N"
